topic,time,word,prob
4,1,c0677491,8.9873503046287651e-06
4,1,c0159028,0.21759507874934719
4,1,c0022661,9.0012316093354506e-06
4,1,c0155427,1.2145689548371364e-05
4,1,c0154710,1.7686960223608322e-05
4,1,c0155422,1.2397469509982232e-05
4,1,c0154716,1.0366362982795821e-05
4,1,c0154715,1.1920161718360667e-05
4,1,c0154714,1.144574155772407e-05
4,1,c0478550,8.0236529155667501e-06
4,1,c0302371,1.2485051944805226e-05
4,1,c0478000,1.3080333981995382e-05
4,1,c0007570,8.3092080733137799e-06
4,1,c0302412,0.0004115725575221198
4,1,c0395861,5.8612493806290923e-05
4,1,c0015222,0.025865165297513339
4,1,c0424605,0.021534541586149848
4,1,c0009951,0.048050774342545136
4,1,c0411175,9.4161662960881375e-06
4,1,c0020490,3.317184986370858e-05
4,1,c0026265,2.3456374432576369e-05
4,1,c2910943,1.6471647877440321e-05
4,1,c0158618,9.3751364780987139e-06
4,1,c0158619,4.0766497655981835e-05
4,1,c0311394,2.7635270502938563e-05
4,1,c0018812,9.1260105104394921e-06
4,1,c0029581,0.00039082389690430408
4,1,c0158617,4.5612319455849648e-05
4,1,c0159036,2.3255423879426134e-05
4,1,c0478095,3.1769312902741627e-05
4,1,c0260840,4.1171648192940257e-05
4,1,c0041970,8.8033956308611613e-06
4,1,c0159135,3.3665511323892261e-05
4,1,c1719382,9.2432263143127299e-06
4,1,c0375871,2.6749875963071424e-05
4,1,c0750903,1.4421637529071455e-05
4,1,c1971612,4.2139128250019428e-05
4,1,c0152417,9.9498271414419133e-06
4,1,c0496634,1.0729987526448873e-05
4,1,c0029866,9.2013100460769442e-06
4,1,c0154721,3.590313675337519e-05
4,1,c0270805,1.1687977649031321e-05
4,1,c0009081,1.0051680264191242e-05
4,1,c1456326,2.87691696524371e-06
4,1,c1456327,2.87691696524371e-06
4,1,c0013415,2.87691696524371e-06
4,1,c0261579,8.0233667533995049e-06
4,1,c0348719,2.87691696524371e-06
4,1,c0029806,1.0405159615528671e-05
4,1,c1456428,8.5826206121192652e-06
4,1,c0236826,4.7962695739975254e-05
4,1,c1455977,8.918808163810055e-06
4,1,c0013080,1.1562083232636995e-05
4,1,c0392549,1.4515875469383343e-05
4,1,c0877845,1.1090443007324113e-05
4,1,c0029882,0.067920847140426649
4,1,c0159047,6.6418224256472021e-05
4,1,c0375026,0.01441235460955693
4,1,c1135241,0.0015570117729198859
4,1,c0478145,0.0056585310142984692
4,1,c0344304,1.6632295299086192e-05
4,1,c2939192,6.022532788942835e-05
4,1,c0159099,8.4737847487533539e-06
4,1,c0490011,2.3803148544140508e-05
4,1,c0079157,2.346331871612542e-05
4,1,c0149825,1.149494627148607e-05
4,1,c0154633,6.1263504578997426e-05
4,1,c0000737,0.0016861892886137547
4,1,c0154635,0.00087532763852243205
4,1,c0375895,5.4890995449328e-05
4,1,c0021092,3.0268293030279751e-05
4,1,c1455742,1.126602568038228e-05
4,1,c0158352,2.9343224291195751e-05
4,1,c1456434,2.87691696524371e-06
4,1,c0036689,1.6050757668869512e-05
4,1,c0021051,2.5947529087594192e-05
4,1,c0338982,1.1607933927972344e-05
4,1,c0029652,8.7792071452750982e-06
4,1,c0010417,1.9906681774369208e-05
4,1,c0154697,1.352592776351201e-05
4,1,c0154694,1.5738668406828279e-05
4,1,c1384666,0.087566651524447994
4,1,c0869240,2.87691696524371e-06
4,1,c0348773,0.0007487550134420111
4,1,c0018939,0.0064736065328781858
4,1,c0878691,2.87691696524371e-06
4,1,c0014877,0.0027836628838003759
4,1,c0878753,0.091076731466392502
4,1,c0024796,8.8753482724171131e-06
4,1,c1301937,1.7441628161909703e-05
4,1,c0040517,2.87691696524371e-06
4,1,c0260823,0.0018335670246605611
4,1,c0019693,9.0809941970459812e-06
4,1,c0476555,1.0645033806130345e-05
4,1,c0029488,2.87691696524371e-06
4,1,c0840927,1.8656893948712736e-05
4,1,c2349675,0.0059238349386814462
4,1,c0154623,1.8208217319351336e-05
4,1,c0018818,2.7752244348854326e-05
4,1,c0154451,2.037714253047211e-05
4,1,c0007235,2.7446372754005733e-05
4,1,c0154453,1.1996951754614615e-05
4,1,c1260452,1.1021645905179261e-05
4,1,c0004106,3.8446002069295707e-05
4,1,c0004352,0.0031051778493478314
4,1,c0013274,2.1007200681584788e-05
4,1,c1260454,9.5984022879627281e-06
5,1,c0153114,5.3042123558084931e-05
5,1,c0478144,5.1077915248435145e-05
5,1,c0036529,2.4840492345887637e-05
5,1,c0478056,1.5662237969931914e-05
5,1,c0260683,3.5869736860903293e-05
5,1,c0260682,1.8070202169498517e-05
5,1,c0699815,0.0031515098036382673
5,1,c0036440,2.6859713254363352e-05
5,1,c0029557,6.682275809097665e-05
5,1,c0375378,1.4725818500474484e-05
5,1,c0375531,1.4011600908988357e-05
5,1,c0375770,1.6481272487561117e-05
5,1,c0029551,6.7262534457596839e-05
5,1,c0029625,5.5624200709756562e-05
5,1,c0014868,3.1354808245443811e-05
5,1,c0158350,1.8253306581571748e-05
5,1,c0302467,1.3295442521100701e-05
5,1,c0949168,2.8066277794252532e-05
5,1,c0041667,1.9064111945062563e-05
5,1,c0010380,0.019737936375295091
5,1,c0154632,2.8469174605501144e-05
5,1,c0042023,4.4390566367090447e-06
5,1,c0154446,1.8163648228910466e-05
5,1,c0392702,4.1637296878076181e-05
5,1,c3161331,0.0013594125255644103
5,1,c0154634,0.0001214475603593751
5,1,c0795699,2.7129379336923842e-05
5,1,c0920296,1.3040655894136337e-05
5,1,c0011168,0.0010003014604602308
5,1,c0003811,3.979423364945887e-05
5,1,c0037785,2.2342221438701028e-05
5,1,c0375765,1.6603254120208427e-05
5,1,c0017168,4.4374716920384697e-05
5,1,c0375766,1.6781151965060091e-05
5,1,c0026758,3.8813425949225668e-05
5,1,c0158361,1.2654597408088296e-05
5,1,c2607914,2.9076723116752198e-05
5,1,c0375807,1.5013349117896051e-05
5,1,c0375218,5.5566028240757995e-05
5,1,c0030196,0.0070967892833746962
5,1,c0340629,0.010260516122945148
5,1,c0221539,1.4995931244149605e-05
5,1,c0009592,1.497698841694862e-05
5,1,c0042798,2.57149464005732e-05
5,1,c0158712,1.4810497037933361e-05
5,1,c0007194,1.3921960376181447e-05
5,1,c0014116,0.0034194427726611937
5,1,c0878732,0.001258850313097359
5,1,c1879328,2.8154588792554953e-05
5,1,c0153987,1.3331977723941441e-05
5,1,c0497552,0.00093697281115184762
5,1,c0264222,9.627179970775187e-05
5,1,c0027498,8.732198152969041e-05
5,1,c0728950,5.8293143061602108e-05
5,1,c0155336,0.0031918009048663796
5,1,c0152212,0.00353212592008415
5,1,c0264133,2.8031660109843458e-05
5,1,c0029781,1.487063415536895e-05
5,1,c0260334,3.2370840796086553e-05
5,1,c0520966,0.10146160868730722
5,1,c0015544,2.9078914816475175e-05
5,1,c1456302,3.1065332116490588e-05
5,1,c0015310,1.6724789749512407e-05
5,1,c0025517,4.1565041796037605e-05
5,1,c0432068,2.9814097879538587e-05
5,1,c0020295,1.5821006476183193e-05
5,1,c0038436,4.4390566367090447e-06
5,1,c0010520,2.6799636219594727e-05
5,1,c0260363,1.2380451336548622e-05
5,1,c0155886,8.41083461708754e-05
5,1,c0029608,0.010532662922048765
5,1,c0010200,0.00088263661227645578
5,1,c1691215,1.6698174208079994e-05
5,1,c0018777,3.1564701830538541e-05
5,1,c1962940,1.5300304304608309e-05
5,1,c0496621,4.4390566367090447e-06
5,1,c0156109,2.7941341471684319e-05
5,1,c3161328,4.4390566367090447e-06
5,1,c0260872,2.850418796550247e-05
5,1,c0008626,3.0130782175495927e-05
5,1,c0158489,1.4397675504803233e-05
5,1,c0260877,0.0072528354027507546
5,1,c0011334,0.0027164177810229781
5,1,c0695252,1.5531684376478696e-05
5,1,c0478100,1.5298497938663167e-05
5,1,c0159107,0.0063430656141829954
5,1,c0949135,1.8309624414644699e-05
5,1,c0154722,2.7201737156199661e-05
5,1,c0155831,3.9423506658838479e-05
5,1,c0041806,1.7219751085161926e-05
5,1,c0029837,1.4552042041571957e-05
5,1,c0154695,2.7628339544225707e-05
5,1,c0040188,1.4315276535098791e-05
5,1,c1306246,2.9017708289515211e-05
5,1,c0011991,5.2045167244524545e-05
5,1,c0028738,1.804027999927934e-05
5,1,c0490048,1.8694494319170426e-05
5,1,c0085584,6.5151996574548253e-05
5,1,c0038273,1.5437270828765191e-05
5,1,c0260390,1.6777272189365589e-05
5,1,c0029753,2.6390110476216072e-05
5,1,c0260394,2.697541751122027e-05
5,1,c0019570,0.013805503933817883
5,1,c0158621,1.4263535541364453e-05
5,1,c0025958,7.4240688296403021e-05
5,1,c0375546,4.8125103958351277e-05
5,1,c0546884,5.7520243943567032e-05
5,1,c0575081,0.028924403796841688
5,1,c0375193,4.4390566367090447e-06
5,1,c0008711,2.449111739127472e-05
5,1,c0311335,2.4378187087049895e-05
5,1,c0868777,3.8110878682227503e-05
5,1,c0700613,4.4390566367090447e-06
5,1,c0154707,1.4629149872948309e-05
5,1,c0481850,7.5758974043994254e-05
5,1,c0154709,4.7209065636542305e-05
5,1,c0746674,0.056146923254990447
5,1,c0029512,9.3116998258589012e-05
5,1,c0154246,1.54858192969504e-05
5,1,c1279224,5.9202407329232735e-05
5,1,c0260545,3.5784691555269913e-05
5,1,c0009806,0.0020562906398024785
5,1,c0260761,3.0154231864527405e-05
5,1,c0003537,1.619606755485159e-05
5,1,c0260760,1.5653145199475335e-05
5,1,c0158897,1.2381176853286443e-05
5,1,c1263846,2.1676444121197657e-05
5,1,c0011757,0.038629913223639588
5,1,c0027765,1.6761011979955084e-05
5,1,c0039685,0.028588172592583744
5,1,c0477458,0.0067078373570061437
5,1,c0037317,0.00043316432714313511
5,1,c0000908,1.2374383213528347e-05
5,1,c0154713,1.5300032010050192e-05
5,1,c0155546,3.006411249811652e-05
5,1,c0375530,1.4800954606448538e-05
5,1,c0271468,1.8637118511719157e-05
5,1,c0159020,4.0598036475412873e-05
5,1,c0878706,0.035031078915408673
5,1,c0677491,0.0070735562673249911
5,1,c0159028,3.2556893949927238e-05
5,1,c0022661,0.007385018655802311
5,1,c0155427,1.8673146488423719e-05
5,1,c0154710,2.7290801904131976e-05
5,1,c0155422,1.9119273434279235e-05
5,1,c0154716,1.5995182237267836e-05
5,1,c0154715,1.8394899232986214e-05
5,1,c0154714,1.766067210083821e-05
5,1,c0478550,0.00032382139301320029
5,1,c0302371,1.9288853794005997e-05
5,1,c0478000,0.0046916959534110785
5,1,c0007570,1.2821059060681286e-05
5,1,c0302412,3.8495507841033965e-05
5,1,c0395861,4.1837652456123992e-05
5,1,c0015222,3.5969989532684559e-05
5,1,c0424605,0.0039518366685484165
5,1,c0009951,3.4293302236140444e-05
5,1,c0411175,0.0053101061200378019
5,1,c0020490,0.0018949621566896311
5,1,c0026265,0.0021081251370061271
5,1,c2910943,0.0043612072951592631
5,1,c0158618,1.4465744905901283e-05
5,1,c0158619,0.0023394180433348919
5,1,c0311394,4.2792965896416153e-05
5,1,c0018812,0.014453545337187694
5,1,c0029581,2.678335075105285e-05
5,1,c0158617,0.0033864557077246432
5,1,c0159036,3.5899602682060619e-05
5,1,c0478095,0.0013477753672952795
5,1,c0260840,6.3545165103292531e-05
5,1,c0041970,1.3583564430581844e-05
5,1,c0159135,5.2295413579391688e-05
5,1,c1719382,1.4262212759858639e-05
5,1,c0375871,0.0077016288490920834
5,1,c0750903,2.2253032634657623e-05
5,1,c1971612,0.051701843535085876
5,1,c0152417,1.5352595777418961e-05
5,1,c0496634,1.6555277849995771e-05
5,1,c0029866,1.419753529797068e-05
5,1,c0154721,5.2916633695536854e-05
5,1,c0270805,1.8034401677683632e-05
5,1,c0009081,1.5509807192777409e-05
5,1,c1456326,4.4390566367090447e-06
5,1,c1456327,4.4390566367090447e-06
5,1,c0013415,4.4390566367090447e-06
5,1,c0261579,1.2379981718457205e-05
5,1,c0348719,4.4390566367090447e-06
5,1,c0029806,1.6059793169336756e-05
5,1,c1456428,1.3242905333264463e-05
5,1,c0236826,7.4708859340258109e-05
5,1,c1455977,0.0057242331918667998
5,1,c0013080,0.17668266996708426
5,1,c0392549,2.2396490188363242e-05
5,1,c0877845,1.7114459278880846e-05
5,1,c0029882,0.00033839316544507922
5,1,c0159047,0.038499222303323463
5,1,c0375026,1.588679116606392e-05
5,1,c1135241,1.3299982468797605e-05
5,1,c0478145,5.6134465669376508e-05
5,1,c0344304,2.5663469797468399e-05
5,1,c2939192,0.0076649507192291131
5,1,c0159099,1.3074973446144366e-05
5,1,c0490011,3.6751491347172077e-05
5,1,c0079157,3.6220576779884212e-05
5,1,c0149825,1.7685276847547373e-05
5,1,c0154633,8.0134599731585644e-05
5,1,c0000737,4.529219644937032e-05
5,1,c0154635,7.4942166391016201e-05
5,1,c0375895,8.7362710983316663e-05
5,1,c0021092,4.7519251642032831e-05
5,1,c1455742,1.738317269180493e-05
5,1,c0158352,0.05719338481630707
5,1,c1456434,4.4390566367090447e-06
5,1,c0036689,2.4766198668444078e-05
5,1,c0021051,4.0041059654375866e-05
5,1,c0338982,1.7910933968342633e-05
5,1,c0029652,1.3546236360947574e-05
5,1,c0010417,3.0717528809304895e-05
5,1,c0154697,2.0870208646572691e-05
5,1,c0154694,2.4284678842704498e-05
5,1,c1384666,0.00048899223050634442
5,1,c0869240,4.4390566367090447e-06
5,1,c0348773,1.3011713812217997e-05
5,1,c0018939,2.8634354683674365e-05
5,1,c0878691,4.4390566367090447e-06
5,1,c0014877,5.1438214186128216e-05
5,1,c0878753,0.042916540371330816
5,1,c0024796,0.0026097564254797729
5,1,c1301937,0.0019748982273781212
5,1,c0040517,4.4390566367090447e-06
5,1,c0260823,0.0060676536676861088
5,1,c0019693,1.4011891217688734e-05
5,1,c0476555,1.6423793976256718e-05
5,1,c0029488,4.4390566367090447e-06
5,1,c0840927,2.8834211233247021e-05
5,1,c2349675,0.00026834321604412344
5,1,c0154623,0.0032659034530826544
5,1,c0018818,0.0018972340737150983
5,1,c0154451,3.1452317600006613e-05
5,1,c0007235,0.13496616914909251
5,1,c0154453,1.851094904944584e-05
5,1,c1260452,1.7003091140436987e-05
5,1,c0004106,0.0015947060639906799
5,1,c0004352,1.4031822090764803e-05
5,1,c0013274,6.5618202253234974e-05
5,1,c1260454,1.4810251855443233e-05
6,1,c0153114,3.6958945638230868e-05
6,1,c0478144,0.0061058329517163449
6,1,c0036529,1.7752808781556317e-05
6,1,c0478056,1.1193417039338685e-05
6,1,c0260683,2.5633269654383085e-05
6,1,c0260682,1.2914142109822003e-05
6,1,c0699815,4.573308239216269e-05
6,1,c0036440,1.9192521328690187e-05
6,1,c0029557,0.010051039586704945
6,1,c0375378,1.0524130466635675e-05
6,1,c0375531,1.0013704627069565e-05
6,1,c0375770,1.1778695951801371e-05
6,1,c0029551,0.00082375968190319198
6,1,c0029625,2.7957650559214989e-05
6,1,c0014868,2.2406985483490221e-05
6,1,c0158350,1.3153571585252026e-05
6,1,c0302467,9.5018804195550089e-06
6,1,c0949168,2.0058184888694429e-05
6,1,c0041667,1.3624440482499527e-05
6,1,c0010380,0.0021631460504460132
6,1,c0154632,0.011959538334199445
6,1,c0042023,3.1724694262506129e-06
6,1,c0154446,1.298066589899738e-05
6,1,c0392702,2.9759785574265057e-05
6,1,c3161331,3.0845356439450628e-05
6,1,c0154634,0.0015054559227343511
6,1,c0795699,0.0021164193545374801
6,1,c0920296,9.319791457953178e-06
6,1,c0011168,4.3454790854570174e-05
6,1,c0003811,0.019030747544275816
6,1,c0037785,1.4735271413479796e-05
6,1,c0375765,1.186587761984961e-05
6,1,c0017168,2.9590723503721499e-05
6,1,c0375766,1.199301053370249e-05
6,1,c0026758,2.7723741431419188e-05
6,1,c0158361,9.0438903388831041e-06
6,1,c2607914,2.0855335437466865e-05
6,1,c0375807,1.0729632916739201e-05
6,1,c0375218,0.00094439501989589266
6,1,c0030196,2.8823921622763882e-05
6,1,c0340629,1.8881282952251867e-05
6,1,c0221539,1.071719467329413e-05
6,1,c0009592,1.0703634224587823e-05
6,1,c0042798,1.8377746465440987e-05
6,1,c0158712,1.058464713308102e-05
6,1,c0007194,9.949638861689422e-06
6,1,c0014116,0.00011523217499198086
6,1,c0878732,9.352507848298255e-06
6,1,c1879328,2.0121174364691345e-05
6,1,c0153987,9.5279910077163055e-06
6,1,c0497552,3.0472779728616518e-05
6,1,c0264222,5.1574155763898556e-05
6,1,c0027498,3.7216613182576015e-05
6,1,c0728950,3.9625902987528318e-05
6,1,c0155336,2.0597547687002243e-05
6,1,c0152212,4.3728033083904884e-05
6,1,c0264133,2.0025001717519097e-05
6,1,c0029781,1.0627654072786797e-05
6,1,c0260334,2.3135459612600858e-05
6,1,c0520966,4.8759860833284008e-05
6,1,c0015544,2.0782660444780471e-05
6,1,c1456302,2.2201765267270803e-05
6,1,c0015310,1.1952775713734061e-05
6,1,c0025517,0.0015955576377221889
6,1,c0432068,0.0035844368308579348
6,1,c0020295,1.130684203939071e-05
6,1,c0038436,3.1724694262506129e-06
6,1,c0010520,1.9153146395026104e-05
6,1,c0260363,8.8479617547111814e-06
6,1,c0155886,7.1926499437983865e-05
6,1,c0029608,0.0029793339789081336
6,1,c0010200,0.0020855554918357347
6,1,c1691215,1.1933711218884908e-05
6,1,c0018777,0.024073288930775729
6,1,c1962940,1.0934698804797957e-05
6,1,c0496621,3.1724694262506129e-06
6,1,c0156109,1.9964386193001942e-05
6,1,c3161328,3.1724694262506129e-06
6,1,c0260872,0.0050449737691947716
6,1,c0008626,2.1531753407435629e-05
6,1,c0158489,1.0289615360482179e-05
6,1,c0260877,5.3884701307730897e-05
6,1,c0011334,1.1335802784827472e-05
6,1,c0695252,1.1100064722259484e-05
6,1,c0478100,1.0933430383102062e-05
6,1,c0159107,0.074400123930058557
6,1,c0949135,1.278977383256907e-05
6,1,c0154722,1.9440122482734225e-05
6,1,c0155831,0.0023347473275183344
6,1,c0041806,1.2306473430410893e-05
6,1,c0029837,1.0399931496913545e-05
6,1,c0154695,1.974496024573767e-05
6,1,c0040188,1.0230742099170672e-05
6,1,c1306246,2.0737970302465916e-05
6,1,c0011991,3.7225561094237679e-05
6,1,c0028738,1.2868212230177024e-05
6,1,c0490048,1.3360101137244249e-05
6,1,c0085584,4.6147436147274116e-05
6,1,c0038273,1.1032040320851711e-05
6,1,c0260390,1.1990237871783484e-05
6,1,c0029753,1.8860130492019099e-05
6,1,c0260394,1.9278604603726023e-05
6,1,c0019570,1.7469788921997796e-05
6,1,c0158621,0.0038695019629996028
6,1,c0025958,0.0013357334752309689
6,1,c0375546,0.015353367145784377
6,1,c0546884,4.1236067428110821e-05
6,1,c0575081,0.0025500343848824853
6,1,c0375193,3.1724694262506129e-06
6,1,c0008711,0.0050460435758605668
6,1,c0311335,1.7421901545299174e-05
6,1,c0868777,2.7227088585196692e-05
6,1,c0700613,3.1724694262506129e-06
6,1,c0154707,1.0455048901328762e-05
6,1,c0481850,0.0076961438652797141
6,1,c0154709,3.3659818918484827e-05
6,1,c0746674,2.7036322081623009e-05
6,1,c0029512,6.1091523264270606e-05
6,1,c0154246,0.026809825226399325
6,1,c1279224,2.8395904319805503e-05
6,1,c0260545,2.5563470576561098e-05
6,1,c0009806,5.5565310201517082e-05
6,1,c0260761,2.1546808574204923e-05
6,1,c0003537,1.1574898968954874e-05
6,1,c0260760,1.1186352118071281e-05
6,1,c0158897,8.8484802611294075e-06
6,1,c1263846,1.5491128726715835e-05
6,1,c0011757,7.4154234341891034e-05
6,1,c0027765,1.1977878399269636e-05
6,1,c0039685,2.0884696214524388e-05
6,1,c0477458,0.076248994932742842
6,1,c0037317,4.1111231761578739e-05
6,1,c0000908,0.00038006462525723081
6,1,c0154713,1.0934503492009399e-05
6,1,c0155546,0.075718065306885879
6,1,c0375530,1.0577828018988143e-05
6,1,c0271468,0.130870152170042
6,1,c0159020,2.9015131717242886e-05
6,1,c0878706,0.0029945058555197915
6,1,c0677491,9.9106419854788614e-06
6,1,c0159028,2.3138361703061922e-05
6,1,c0022661,9.9259493493120489e-06
6,1,c0155427,0.031259749118224503
6,1,c0154710,1.9503976277396649e-05
6,1,c0155422,0.1255278391447732
6,1,c0154716,1.1431308424802534e-05
6,1,c0154715,1.3144609741761889e-05
6,1,c0154714,1.2621584473137596e-05
6,1,c0478550,8.8479416921597314e-06
6,1,c0302371,1.3767745092110793e-05
6,1,c0478000,1.3615549518511164e-05
6,1,c0007570,0.00038038381368790978
6,1,c0302412,0.0021266576767244257
6,1,c0395861,0.0034181981110505341
6,1,c0015222,2.5545540314404533e-05
6,1,c0424605,0.002286010129608267
6,1,c0009951,2.3902009995315027e-05
6,1,c0411175,1.0383502572810571e-05
6,1,c0020490,3.6611731275043699e-05
6,1,c0026265,0.00045280833551327045
6,1,c2910943,1.8163824744146873e-05
6,1,c0158618,0.0050580170638047208
6,1,c0158619,0.0049889580879913338
6,1,c0311394,0.0052489489620701239
6,1,c0018812,1.0063547080802997e-05
6,1,c0029581,0.011334642816338376
6,1,c0158617,0.0089225669117449988
6,1,c0159036,2.5650310517270913e-05
6,1,c0478095,3.5059693273289929e-05
6,1,c0260840,4.5560148297133428e-05
6,1,c0041970,9.7077892144791188e-06
6,1,c0159135,0.002500508790430568
6,1,c1719382,1.019281237149979e-05
6,1,c0375871,2.9516357444390459e-05
6,1,c0750903,1.5903310024419375e-05
6,1,c1971612,4.6565554955997584e-05
6,1,c0152417,1.0975469035599379e-05
6,1,c0496634,1.1831596413705517e-05
6,1,c0029866,1.0146585804005348e-05
6,1,c0154721,3.7806332483302192e-05
6,1,c0270805,1.2888639135787159e-05
6,1,c0009081,1.1084315808894726e-05
6,1,c1456326,3.1724694262506129e-06
6,1,c1456327,3.1724694262506129e-06
6,1,c0013415,3.1724694262506129e-06
6,1,c0261579,0.00023142576276786146
6,1,c0348719,3.1724694262506129e-06
6,1,c0029806,1.1474082731463906e-05
6,1,c1456428,9.464333802765305e-06
6,1,c0236826,0.038597178720283135
6,1,c1455977,9.8350583490281237e-06
6,1,c0013080,1.2752269488310271e-05
6,1,c0392549,1.6006459282722774e-05
6,1,c0877845,1.2229852068633087e-05
6,1,c0029882,0.041453025594624118
6,1,c0159047,0.01252873546942441
6,1,c0375026,1.1353559484066492e-05
6,1,c1135241,9.5051248957721095e-06
6,1,c0478145,3.4893249692555389e-05
6,1,c0344304,1.834096202436751e-05
6,1,c2939192,0.002311412714991024
6,1,c0159099,9.3443164559499717e-06
6,1,c0490011,2.6247745214644975e-05
6,1,c0079157,2.5874460686130899e-05
6,1,c0149825,0.019307598611224851
6,1,c0154633,0.026218123073277734
6,1,c0000737,3.2366228193276261e-05
6,1,c0154635,5.4205660495443725e-05
6,1,c0375895,0.014905974096132675
6,1,c0021092,0.018432959497517585
6,1,c1455742,0.037941625658343914
6,1,c0158352,3.2541461856766948e-05
6,1,c1456434,3.1724694262506129e-06
6,1,c0036689,1.7699692572132345e-05
6,1,c0021051,0.0017468558907791157
6,1,c0338982,1.2800442407821966e-05
6,1,c0029652,9.6811156524701913e-06
6,1,c0010417,2.19518637345709e-05
6,1,c0154697,1.4918987907763363e-05
6,1,c0154694,1.7355546085043456e-05
6,1,c1384666,0.058956839846605637
6,1,c0869240,3.1724694262506129e-06
6,1,c0348773,9.2991073625111715e-06
6,1,c0018939,2.0445151232802629e-05
6,1,c0878691,3.1724694262506129e-06
6,1,c0014877,5.0988855259969454e-05
6,1,c0878753,4.3727119920372084e-05
6,1,c0024796,9.7871299800359165e-06
6,1,c1301937,1.9233385258771781e-05
6,1,c0040517,3.1724694262506129e-06
6,1,c0260823,7.36349325376888e-05
6,1,c0019693,1.0013918317538522e-05
6,1,c0476555,1.1737570650068443e-05
6,1,c0029488,3.1724694262506129e-06
6,1,c0840927,2.0573724378152962e-05
6,1,c2349675,9.6354125689189938e-05
6,1,c0154623,2.007902016662578e-05
6,1,c0018818,0.00022563439227982069
6,1,c0154451,2.2470988824273622e-05
6,1,c0007235,3.0288235181514558e-05
6,1,c0154453,1.3229206053820382e-05
6,1,c1260452,1.2151566948833632e-05
6,1,c0004106,4.249783023143053e-05
6,1,c0004352,1.0028140790870906e-05
6,1,c0013274,2.126835117017224e-05
6,1,c1260454,1.0584468160100893e-05
0,2,c0153114,8.7334656092523095e-06
0,2,c0478144,0.0011693854565607029
0,2,c0036529,9.076082126878241e-06
0,2,c0478056,4.7916041311388438e-06
0,2,c0260683,5.773845543202375e-06
0,2,c0260682,9.7823714096919189e-06
0,2,c0699815,0.0093213001927187778
0,2,c0036440,0.0025908399284295023
0,2,c0029557,0.0062291237575128541
0,2,c0375378,4.917156237148731e-06
0,2,c0375531,4.6826443688894522e-06
0,2,c0375770,4.7938687643744789e-06
0,2,c0029551,0.0039453329580291631
0,2,c0029625,5.8023506855453819e-06
0,2,c0014868,5.601312559905056e-06
0,2,c0158350,0.0095405705426049609
0,2,c0302467,4.5096404520339878e-06
0,2,c0949168,5.3081078073379468e-06
0,2,c0041667,5.090304310137193e-06
0,2,c0010380,5.1692102974929011e-06
0,2,c0154632,5.7053458134120344e-06
0,2,c0042023,4.2302877523112156e-06
0,2,c0154446,6.7205558210730407e-06
0,2,c0392702,0.0048141745710001058
0,2,c3161331,0.012351253208517789
0,2,c0154634,0.015612410872243528
0,2,c0795699,4.7878450902743506e-06
0,2,c0920296,4.3359503084654313e-06
0,2,c0011168,0.0118190017609794
0,2,c0003811,0.0085556006210194321
0,2,c0037785,4.924276650066328e-06
0,2,c0375765,4.840859853265802e-06
0,2,c0017168,5.6518658248038382e-06
0,2,c0375766,9.1357221448172059e-06
0,2,c0026758,0.022151944692445347
0,2,c0158361,4.9931607795970837e-06
0,2,c2607914,0.00012810393182445439
0,2,c0375807,4.8405240420946909e-06
0,2,c0375218,5.0360838793803962e-06
0,2,c0030196,1.0051753298390485e-05
0,2,c0340629,0.0035233241578503231
0,2,c0221539,1.5233558534042653e-05
0,2,c0009592,4.8235904497583997e-06
0,2,c0042798,0.006094377267978718
0,2,c0158712,4.6699567751173782e-06
0,2,c0007194,4.4865802417895391e-06
0,2,c0014116,0.0023461345940886426
0,2,c0878732,4.2994934403827717e-06
0,2,c1879328,0.0055012747499521494
0,2,c0153987,0.00030077902778663371
0,2,c0497552,0.0060856263223777636
0,2,c0264222,1.0440274318701416e-05
0,2,c0027498,4.9413281787893262e-06
0,2,c0728950,0.001076022866579775
0,2,c0155336,0.0096093656284719896
0,2,c0152212,0.008550897044874774
0,2,c0264133,0.011549597213803274
0,2,c0029781,8.9947525084291847e-06
0,2,c0260334,0.00086101385647597943
0,2,c0520966,0.044838436859525627
0,2,c0015544,5.9468666577421756e-06
0,2,c1456302,1.516820870848367e-05
0,2,c0015310,0.011789033814756603
0,2,c0025517,9.8306218209292175e-06
0,2,c0432068,1.4213967680897411e-05
0,2,c0020295,8.7179271482297922e-06
0,2,c0038436,1.1834932692341595e-06
0,2,c0010520,4.8890402952545015e-06
0,2,c0260363,4.5705677346897516e-06
0,2,c0155886,1.3061367655977893e-05
0,2,c0029608,0.0044102283734033356
0,2,c0010200,1.068225082749408e-05
0,2,c1691215,4.8508961280305575e-06
0,2,c0018777,9.8324584481366462e-06
0,2,c1962940,4.5650528717911817e-06
0,2,c0496621,1.1834932692341595e-06
0,2,c0156109,0.0056518979536394256
0,2,c3161328,4.5885653557489696e-06
0,2,c0260872,2.0481277019047976e-05
0,2,c0008626,0.0113538590192166
0,2,c0158489,0.0037551027029887963
0,2,c0260877,0.0061342993286473257
0,2,c0011334,9.3394388518572214e-06
0,2,c0695252,0.00049356877930491585
0,2,c0478100,9.5488323947371926e-06
0,2,c0159107,0.00029106295060549355
0,2,c0949135,8.7877343771917524e-06
0,2,c0154722,9.4858179584864807e-06
0,2,c0155831,4.9869598473932965e-06
